pincode,city,avg_rainfall,heavy_rain_days,avg_wind_speed,avg_pressure,storm_days,avg_aqi,disruption_frequency_score
349185,Bengaluru,26.97,0,15.68,1011.37,2,98.54,0.45985638588569566
489633,Delhi,-9.31,0,17.5,1009.97,0,90.69,0.4147675579570551
573858,Lucknow,-1.2,0,12.69,1012.17,1,70.02,0.3248030673661571
969749,Hyderabad,-3.71,8,15.35,1005.44,0,128.79,0.6378512854910474
417329,Hyderabad,16.79,2,18.26,1007.56,0,111.7,0.5230766794150146
326639,Delhi,-11.2,1,15.84,1007.58,0,111.39,0.515571223375795
650607,Delhi,-7.37,2,14.89,1008.1,1,108.55,0.5132315708618231
417003,Chennai,6.99,23,16.34,1008.11,6,128.09,0.7535333725433531
283514,Mumbai,24.49,31,19.66,1002.23,9,105.89,0.7145033679444325
217683,Jaipur,1.55,7,14.33,1008.36,0,96.43,0.4837138474791837
492393,Chennai,6.09,10,22.27,1011.7,5,72.11,0.4136419062129613
923073,Hyderabad,11.43,0,11.93,1012.07,1,59.04,0.27460848540943333
139211,Pune,3.81,3,17.98,1009.67,4,125.05,0.6085161489599642
915572,Hyderabad,3.44,3,17.57,1009.96,0,89.74,0.42874037937866094
311915,Lucknow,-3.63,9,19.81,1007.41,0,116.94,0.5897411711670509
197102,Ahmedabad,13.5,17,15.65,1010.13,3,112.55,0.6321736334221881
565330,Lucknow,-5.66,7,14.26,1008.2,0,111.63,0.5532269231997755
630573,Mumbai,34.51,42,21.72,1008.69,1,80.62,0.6294305961353824
126146,Jaipur,15.95,0,15.77,1008.35,0,87.0,0.39791879101270716
937838,Mumbai,9.84,42,15.44,1007.92,4,96.27,0.7147428419884824
606109,Pune,0.43,5,15.39,1016.88,2,119.39,0.5856767454347162
624344,Bengaluru,17.12,7,16.63,1009.6,3,110.38,0.5612663724830039
261562,Pune,11.81,0,20.2,1010.57,0,114.42,0.5233356716670012
299451,Mumbai,4.32,40,17.16,1009.89,9,153.66,0.9878877259173053
456637,Jaipur,3.92,1,15.53,1013.47,3,64.18,0.3133664623257258
606957,Kolkata,11.6,3,11.02,1001.26,0,92.85,0.4429754659094248
868020,Chennai,25.87,9,16.1,1004.57,6,102.58,0.5515108378626932
649063,Jaipur,2.1,0,19.84,1006.96,1,86.05,0.3981460296847798
425434,Bengaluru,9.3,7,15.55,1016.62,0,84.82,0.43064852285841876
913205,Chennai,8.05,20,19.68,1008.1,8,86.38,0.5536432050715654
443238,Lucknow,8.12,0,16.07,1009.66,0,99.27,0.4540231922823382
250255,Chennai,7.57,12,14.19,1006.55,4,90.77,0.5066228414523578
906859,Kolkata,14.02,0,13.21,1008.28,3,103.54,0.48727109138747104
203024,Mumbai,-0.94,38,21.53,1007.49,6,80.61,0.6278664543581496
962074,Kolkata,-3.74,7,12.53,1008.14,2,96.29,0.49222522956256015
641218,Ahmedabad,16.47,13,15.01,1004.85,0,115.18,0.6060652875411991
809589,Delhi,8.07,4,12.28,1007.51,1,93.33,0.4558381437580351
239164,Ahmedabad,11.98,17,16.55,1008.72,0,122.96,0.666040346730778
315154,Lucknow,4.74,1,16.16,1004.36,1,80.78,0.3801334125353243
859767,Bengaluru,11.45,6,18.2,1016.09,0,69.13,0.3527547322382072
138328,Hyderabad,-4.05,2,12.98,1008.4,3,125.31,0.5990650839472471
581682,Pune,7.52,1,19.47,1015.07,0,107.43,0.4974575017418904
506415,Jaipur,0.66,0,20.8,1007.66,0,54.33,0.2485042859022581
848344,Hyderabad,4.77,0,15.48,1008.71,0,98.96,0.4526028197976132
647718,Chennai,3.65,10,22.1,1004.96,7,120.19,0.6427146150719761
221462,Ahmedabad,6.25,18,15.6,1010.34,1,96.34,0.5549925858719863
104309,Lucknow,4.69,5,13.49,1007.67,0,127.95,0.6157105945720132
426087,Delhi,-5.29,2,16.33,1012.69,2,86.13,0.41525303223612514
146168,Chennai,-5.83,15,16.4,1007.06,6,107.47,0.61044573323206
820426,Ahmedabad,10.47,19,17.99,1009.73,2,117.79,0.6637420926770147
989322,Bengaluru,2.95,6,24.12,1007.33,0,116.98,0.5716070898769169
723155,Kolkata,15.16,16,18.71,1010.61,0,124.43,0.6666538069308658
191305,Ahmedabad,-1.78,21,17.31,1006.7,2,72.77,0.4700240234098853
449479,Chennai,3.08,21,7.3,1005.79,9,122.74,0.7306051806433114
589554,Pune,-0.31,0,18.31,1004.48,0,88.42,0.4044227976996835
148381,Pune,12.06,3,18.96,1013.83,0,121.85,0.5756156581832467
208111,Ahmedabad,4.44,18,14.46,1009.63,0,104.24,0.5865318946930292
645865,Lucknow,-17.07,7,11.75,1011.48,0,116.34,0.5747951799564261
903398,Chennai,7.68,12,17.05,1008.09,5,101.78,0.5615685499917846
790995,Mumbai,24.7,38,20.29,1011.35,5,114.24,0.7770851284977837
881770,Hyderabad,-2.25,8,13.72,1013.16,2,89.05,0.46521946438894407
427659,Lucknow,-2.48,15,9.58,1012.39,1,120.93,0.6491356623588274
123572,Pune,-4.61,4,15.65,1013.89,0,104.77,0.5035651963714672
705615,Lucknow,13.31,12,11.67,1008.34,0,91.92,0.49359222589186447
895338,Hyderabad,-7.78,0,13.69,1000.56,0,73.48,0.3360921714604281
427305,Lucknow,-0.76,5,12.48,1004.03,1,81.82,0.40929695026741436
769883,Jaipur,-5.89,6,19.59,1009.12,0,92.59,0.46005724710103235
320039,Delhi,-0.24,2,21.27,1008.09,3,92.41,0.4485569024919896
436467,Chennai,1.84,20,17.23,1011.0,0,42.51,0.31640792045990035
310297,Delhi,20.87,10,16.88,1010.69,2,80.87,0.4400162422856569
301898,Kolkata,-7.31,19,12.63,1005.2,2,67.88,0.4354976852803452
400487,Jaipur,-2.43,8,20.29,1012.2,2,105.39,0.5399705651857122
390088,Jaipur,13.24,4,19.42,1005.95,0,111.48,0.5342678720857255
658131,Pune,10.52,3,17.27,1011.01,0,95.35,0.45441030052944203
434652,Kolkata,-28.41,18,14.77,1006.9,0,90.77,0.5249091377932373
910326,Jaipur,11.7,7,17.45,1012.31,1,89.05,0.45453154788233824
562543,Chennai,5.12,16,19.33,1006.58,5,70.63,0.44345794358977775
803724,Ahmedabad,10.99,10,17.65,1008.35,2,65.19,0.3682797745506609
223365,Bengaluru,-0.21,5,23.59,1010.92,0,73.21,0.3653290607627826
385898,Ahmedabad,4.4,11,16.92,1004.83,3,69.26,0.39755608286411914
256574,Pune,17.64,0,20.64,1010.11,2,120.58,0.5606250594572543
265146,Pune,-4.53,15,17.01,1015.08,1,97.88,0.5437303161465522
386929,Chennai,2.37,23,17.39,1006.32,7,100.04,0.6298279146575559
220020,Pune,-17.81,0,18.1,1006.01,0,117.98,0.5396164626188175
115997,Mumbai,8.79,33,22.08,1016.29,7,98.42,0.6833868599838433
753205,Lucknow,10.02,5,16.38,1006.6,0,107.65,0.52282558960376
686810,Kolkata,2.56,6,13.22,1010.14,2,110.58,0.5515031156639641
639031,Bengaluru,8.23,2,18.57,1008.24,0,96.43,0.4532398817011318
207348,Kolkata,12.84,13,15.27,1010.51,1,106.35,0.5702820532565281
316612,Hyderabad,-8.17,0,10.92,1011.37,2,79.23,0.37153225696161024
668882,Delhi,0.16,0,19.06,1005.3,2,151.45,0.7018495215487863
467335,Bengaluru,-0.73,4,15.26,1015.64,1,133.41,0.6391276631554184
676051,Hyderabad,-2.14,0,15.7,1010.57,0,92.27,0.42200083337625355
433955,Pune,9.42,2,16.83,1009.37,1,100.45,0.47619799548683983
384218,Chennai,2.6,16,16.02,1003.18,5,123.76,0.6864885385563919
248433,Ahmedabad,9.39,9,23.62,1004.5,0,89.81,0.4656350990083267
838568,Chennai,-1.82,12,16.99,1009.84,4,90.26,0.5042827293913235
943058,Kolkata,8.35,3,15.58,1012.79,1,90.03,0.43463252043354894
397027,Mumbai,11.72,35,19.79,1012.88,8,89.3,0.6584564145491867
701969,Chennai,10.64,16,17.88,1011.75,5,117.9,0.6596610915266737
356717,Ahmedabad,-2.47,14,18.69,1003.47,4,86.48,0.49920069746637624
279594,Jaipur,11.47,0,15.38,1006.99,2,97.57,0.45541068441401683
174703,Kolkata,0.41,2,15.28,1001.67,3,129.16,0.6166372821793411
426503,Chennai,-6.15,16,18.47,1010.33,0,91.27,0.5149904710878273
743052,Hyderabad,20.9,2,16.53,1009.71,2,135.61,0.641580626700412
455193,Ahmedabad,-15.23,11,14.36,1009.07,3,115.96,0.6111810536468205
666836,Pune,-1.17,0,14.17,1005.88,0,83.75,0.3830486625697817
565198,Delhi,2.14,0,22.21,1007.07,0,94.8,0.4336035728117845
153190,Ahmedabad,6.9,12,10.11,1009.48,2,98.04,0.5307284957034658
236392,Ahmedabad,9.03,6,18.28,1009.22,2,90.49,0.45963033631432654
130401,Ahmedabad,-9.63,13,18.5,1006.67,0,102.38,0.5475495657883178
593602,Hyderabad,3.05,0,15.95,1007.88,0,108.93,0.49819068126770677
808308,Delhi,8.52,0,19.79,1003.85,0,117.13,0.5357205354839819
152906,Pune,-17.83,5,17.68,1006.56,0,97.92,0.47834841782656956
211072,Bengaluru,-5.97,0,19.11,1010.41,0,146.43,0.6697228953051906
502233,Ahmedabad,-0.1,7,7.86,1003.53,1,110.43,0.5523378627252324
156413,Ahmedabad,14.07,14,12.7,1009.09,0,117.47,0.6226532424808298
190302,Bengaluru,-6.66,3,16.21,1006.24,0,91.63,0.43737576617857843
547181,Pune,-8.73,0,14.34,1006.67,2,67.42,0.31750061586196315
510954,Lucknow,11.23,6,9.17,1015.5,0,125.25,0.6094322693048608
287677,Mumbai,7.2,40,17.94,1004.78,5,84.97,0.6554351474043613
838908,Chennai,10.74,14,27.7,1010.0,6,74.69,0.45441082809918976
725078,Pune,13.86,10,14.71,1008.7,0,88.14,0.4641050907221118
721549,Jaipur,-8.1,11,11.84,1006.33,1,112.41,0.5857961336118402
760047,Chennai,9.58,19,14.46,1006.93,6,95.0,0.5778308054785234
976792,Kolkata,12.06,5,12.13,1006.59,0,96.56,0.4721150177951929
823648,Mumbai,-13.02,47,22.22,1011.58,7,79.43,0.681922419576531
833337,Jaipur,0.05,5,13.79,1007.43,0,147.67,0.7058650222528724
567493,Bengaluru,-10.17,3,21.8,1006.37,1,86.77,0.41971653047945906
746253,Jaipur,3.87,10,18.81,1009.85,3,100.96,0.5364738849160592
472899,Mumbai,11.07,36,18.06,1013.39,9,118.7,0.8035786472209936
427617,Ahmedabad,-2.02,11,15.64,1010.19,5,121.45,0.6454262488938178
448475,Mumbai,25.92,36,19.96,1008.56,7,100.18,0.7097304615111634
957150,Kolkata,-2.47,8,10.02,1007.78,0,77.13,0.4015341574843879
307772,Delhi,0.49,0,11.09,999.53,0,112.74,0.5156436947017996
847528,Jaipur,7.97,8,13.99,1006.89,0,76.32,0.3978453211329424
895242,Delhi,13.37,0,12.13,1007.1,2,84.7,0.3965369121924127
803458,Jaipur,-6.9,14,18.63,1010.53,1,96.7,0.5322346825078026
948612,Kolkata,0.37,7,9.52,1010.48,2,117.37,0.5886461094848033
659399,Mumbai,4.3,40,16.41,1013.54,7,113.34,0.794335856222947
182361,Pune,1.42,5,13.47,1007.31,5,95.02,0.4879362789863345
892453,Jaipur,-1.23,0,15.76,1006.39,0,88.66,0.40548712906226353
901561,Kolkata,-1.5,7,12.42,1010.14,3,117.48,0.593731352787226
588316,Pune,-8.6,0,18.67,1009.33,0,102.56,0.4690575868409333
695370,Bengaluru,9.59,6,19.96,1009.15,0,97.99,0.4847874000843833
238197,Hyderabad,12.46,3,12.54,1007.12,0,132.97,0.6264348814370372
197429,Bengaluru,12.44,0,18.03,1015.7,0,91.56,0.41878737304056485
952336,Hyderabad,11.73,0,17.03,1003.89,0,101.59,0.4646406057462036
941325,Delhi,1.47,0,12.25,1009.12,0,106.04,0.4849884086792959
832534,Jaipur,5.04,4,18.07,1006.74,0,95.63,0.4617756097968573
591022,Pune,7.62,0,10.52,1009.37,1,91.0,0.4207560229754415
201987,Mumbai,-5.0,38,15.3,1009.21,6,95.51,0.6960138112517903
577714,Pune,-5.68,10,17.51,1008.09,2,61.51,0.35147696972925196
425469,Ahmedabad,0.84,10,11.66,1006.93,0,114.98,0.5868525645747598
817727,Delhi,13.8,5,15.11,1008.57,0,112.89,0.5468063383296197
775721,Kolkata,-13.03,7,16.29,1009.13,0,145.12,0.7064373112836085
844715,Pune,0.31,0,13.96,1005.37,1,118.32,0.5457491353476803
903726,Bengaluru,-5.9,2,17.17,1007.5,1,108.67,0.5138062030269236
588003,Bengaluru,20.95,6,21.08,1010.84,4,120.07,0.6040402041726239
593403,Hyderabad,-7.7,3,18.51,1005.37,0,98.4,0.4683450993801873
342948,Ahmedabad,3.38,16,12.65,1006.15,0,56.02,0.3537848966686679
334665,Mumbai,1.46,39,17.59,1006.62,8,106.94,0.763529133569792
250703,Chennai,-7.63,9,16.65,1004.7,6,120.58,0.6338260787208652
746910,Jaipur,6.08,4,14.05,1009.41,0,81.76,0.3983585194242037
370587,Jaipur,8.61,7,16.71,1011.81,0,130.95,0.6415977712772012
481104,Ahmedabad,-2.21,12,13.41,1007.5,0,84.89,0.46144370362915504
511122,Delhi,-10.13,0,18.74,1012.6,0,86.1,0.3938059587828904
292259,Lucknow,14.81,2,17.74,1010.54,1,104.43,0.4944061328683927
833599,Lucknow,-12.71,0,17.58,1006.06,0,109.05,0.49877725666575484
797492,Hyderabad,7.03,0,16.27,1009.28,3,127.87,0.5985673936032975
446373,Delhi,-5.87,7,17.16,1008.35,0,100.8,0.503715985258985
927094,Lucknow,-2.58,1,12.98,1005.73,0,110.77,0.5127405527122081
440536,Ahmedabad,-4.61,17,17.06,1006.52,0,114.68,0.6281860161664997
575301,Hyderabad,3.18,0,15.86,1008.35,2,116.94,0.543985543030819
611187,Jaipur,12.11,3,17.0,1012.58,0,101.47,0.48240581900823204
131734,Mumbai,-6.01,41,14.19,1012.86,0,109.56,0.7511259561569856
168540,Kolkata,-12.36,3,9.88,1001.08,0,96.71,0.4606182473543773
598424,Jaipur,-9.15,8,14.48,1013.3,2,114.4,0.5811575052350638
218370,Pune,-6.46,4,18.96,1020.82,1,77.83,0.3849185806556894
468512,Lucknow,-4.94,3,13.42,1011.15,1,141.74,0.6711310036944577
601903,Hyderabad,1.55,4,14.78,1010.29,0,105.98,0.5090932452924433
583646,Pune,21.77,8,19.43,1011.02,0,82.06,0.42408615139102185
986850,Jaipur,-13.93,0,14.26,1003.43,1,107.89,0.4980344134621985
279098,Bengaluru,4.43,5,20.1,1014.62,0,121.6,0.5866725598685396
395968,Bengaluru,-1.65,0,24.31,1013.75,1,102.89,0.475153896641484
905245,Pune,3.51,9,16.17,1006.93,2,91.98,0.48470273396151853
465549,Mumbai,9.98,38,18.47,1014.89,5,120.81,0.807139586447179
733801,Ahmedabad,19.4,21,17.88,1008.03,0,107.31,0.6188749592843387
702593,Chennai,6.98,16,14.33,1010.3,6,105.24,0.6063471718322959
233582,Hyderabad,-1.02,5,11.43,1013.64,1,83.18,0.4154838825238586
632623,Ahmedabad,-1.82,21,13.63,1009.07,0,77.84,0.4840977080012855
207932,Chennai,-4.14,25,18.27,1004.48,7,74.36,0.5245911628242834
525392,Pune,-16.52,0,14.98,1008.04,3,96.97,0.45723526344513016
957266,Hyderabad,-10.12,0,16.47,1009.09,1,81.63,0.3779265699865767
848969,Chennai,10.29,14,17.37,1012.99,5,100.03,0.5657506738454816
935461,Mumbai,10.94,45,25.94,1010.87,2,123.44,0.8481349511275632
212178,Lucknow,-5.95,0,18.63,1006.36,0,82.18,0.3758505115051869
441699,Kolkata,9.06,10,12.32,1010.63,0,87.07,0.45923282730824866
683165,Jaipur,-9.98,1,16.8,1004.31,2,92.35,0.437619089331794
780999,Jaipur,9.84,0,12.79,1003.81,0,141.4,0.6467335169184925
174369,Pune,-4.8,3,13.53,1012.23,0,119.84,0.5664144398569887
930924,Bengaluru,1.83,6,14.28,1010.61,1,98.73,0.4927178830325695
416793,Lucknow,15.37,6,12.52,1010.4,0,84.52,0.42317524737667966
658624,Delhi,-0.34,9,17.87,1004.68,1,150.39,0.7472710775405013
583367,Bengaluru,-0.34,0,16.17,1012.58,0,124.15,0.5678357712175597
520286,Ahmedabad,-19.08,11,12.74,1005.11,0,80.2,0.4338767162047917
719221,Delhi,-3.44,0,15.52,1007.92,0,105.58,0.4829036343959577
533525,Hyderabad,9.21,0,16.78,1014.76,0,115.38,0.5277292532749169
350164,Mumbai,7.51,39,21.35,1009.72,6,93.05,0.6908647701651646
751034,Delhi,-2.57,0,17.27,1003.43,1,143.19,0.6594849112345342
355528,Chennai,-16.11,13,16.03,1005.19,4,104.64,0.5761598099475801
674566,Ahmedabad,-9.95,11,15.11,1014.69,4,108.04,0.5795046108672575
266744,Jaipur,-8.85,0,16.62,1011.26,0,121.87,0.5574020914495297
605806,Kolkata,-0.22,10,18.04,1007.63,0,86.95,0.45866583427225893
502460,Chennai,-7.75,26,17.12,1008.0,3,80.92,0.5423801120501242
169268,Pune,-22.99,3,17.1,1014.84,0,61.26,0.29845966029803056
457264,Pune,8.75,0,16.72,1010.64,3,89.81,0.42447679144157907
318353,Pune,-2.08,0,19.68,1014.09,2,102.04,0.475857242301668
953452,Ahmedabad,-7.41,20,20.67,1004.82,3,98.37,0.5855962622747545
827774,Jaipur,0.14,2,14.07,1010.9,2,113.63,0.5410385032352046
719677,Bengaluru,-0.47,6,22.46,1012.57,0,148.09,0.7138958006536206
552091,Bengaluru,8.74,0,21.78,1017.75,3,137.42,0.6422279802525422
922412,Delhi,5.98,1,20.79,1007.17,0,104.97,0.48617568300776076
556501,Hyderabad,0.3,9,15.36,1013.04,3,92.79,0.49298914163675306
694764,Jaipur,-2.97,0,7.53,1010.36,0,143.77,0.6575716680859789
925571,Lucknow,-5.85,7,13.68,1009.88,1,112.4,0.5613263964648034
458823,Ahmedabad,-12.49,15,16.94,1011.77,0,134.9,0.7084795677175657
670977,Mumbai,-6.41,44,15.66,1008.22,8,67.86,0.6152627354296804
827851,Mumbai,-2.25,44,17.47,1005.99,6,92.38,0.7182902807693309
347625,Kolkata,4.66,16,12.78,1009.76,0,120.6,0.6491557540032148
281493,Jaipur,6.74,4,13.53,1002.79,0,96.68,0.466577802529713
794799,Hyderabad,17.55,0,14.82,1018.51,0,88.79,0.40608663911649573
802131,Bengaluru,1.99,5,18.92,1012.12,0,81.23,0.4020226454527442
181678,Lucknow,-0.31,0,20.24,1010.84,2,76.73,0.36010778775383534
875282,Bengaluru,18.99,8,20.31,1009.74,0,111.65,0.5594602947365314
846490,Lucknow,8.16,20,15.64,1007.87,0,96.72,0.5643427404343069
702080,Bengaluru,1.18,9,16.63,1007.91,2,91.5,0.4825090023253032
977394,Pune,-3.57,10,17.93,1012.41,0,99.02,0.5138530274241927
610268,Hyderabad,-6.56,6,16.33,1011.91,0,120.66,0.5884638252203702
219876,Pune,20.45,2,14.16,1004.16,0,115.69,0.5413250290977801
720928,Delhi,15.83,2,15.45,1005.83,0,78.12,0.3694810337158596
725030,Chennai,2.64,17,21.64,1008.89,3,102.83,0.5876938351143729
585394,Ahmedabad,7.11,10,16.56,1006.48,1,95.67,0.5031368197545257
441183,Delhi,-12.96,9,14.14,1012.27,0,136.96,0.6812783979265226
682051,Jaipur,3.32,5,16.58,1010.02,1,102.54,0.5040451380526267
202397,Mumbai,-3.03,34,22.28,1008.51,9,81.58,0.6216333777443868
961953,Bengaluru,-5.13,6,16.27,1016.23,0,97.76,0.483717798154391
566843,Chennai,-1.18,12,13.28,1009.92,6,92.93,0.525640051694598
284731,Mumbai,14.56,41,13.8,1011.67,3,113.26,0.781768562807971
422998,Mumbai,9.36,39,16.77,1007.22,10,93.12,0.7094562047311487
525505,Delhi,20.06,7,13.2,1006.92,0,82.09,0.4181213561027326
172988,Jaipur,2.01,2,12.32,1010.26,1,137.75,0.6467775116432362
727320,Jaipur,-4.37,0,14.16,1008.49,0,110.03,0.5032340716122045
214027,Pune,0.7,1,14.01,1008.53,0,108.3,0.5014208522401349
818807,Bengaluru,1.33,7,15.47,1016.6,0,89.9,0.4538797304769301
953610,Lucknow,20.84,4,13.0,1010.12,0,87.69,0.4254410300232906
725376,Lucknow,0.98,0,15.01,1009.78,0,116.6,0.5332708111050924
908812,Jaipur,8.66,2,13.77,1006.4,0,113.07,0.5293294832620012
959691,Bengaluru,0.8,6,15.95,1007.51,0,128.42,0.6239615126920105
497316,Lucknow,3.07,0,11.83,1006.12,0,88.26,0.4036764420246808
443312,Hyderabad,4.32,0,15.41,1015.05,0,116.27,0.5317762057074664
618306,Pune,-3.28,8,20.98,1003.94,0,109.99,0.5518467977857454
776320,Ahmedabad,7.98,21,17.15,1006.38,3,94.97,0.5761634528186572
792232,Delhi,-0.98,2,15.45,1008.06,2,91.02,0.43765245904489347
164468,Delhi,8.29,2,17.65,1010.27,0,80.43,0.3800737923597055
194930,Ahmedabad,2.2,18,19.95,1008.74,0,88.35,0.5138746764192429
328182,Jaipur,6.08,11,17.65,1008.15,2,110.2,0.5802605985381496
956721,Jaipur,18.41,0,14.48,1008.08,1,118.12,0.5448008311177606
245664,Mumbai,0.13,44,15.45,1012.73,8,105.5,0.7874293765261053
708979,Mumbai,5.17,40,18.02,1006.45,9,79.16,0.6471607787923916
891662,Hyderabad,14.29,7,19.5,1010.28,0,116.78,0.5767815791205574
767033,Lucknow,18.28,3,13.17,1012.76,1,121.65,0.5792552896205116
949178,Mumbai,3.25,46,21.08,1006.71,7,120.94,0.8656731890403875
100193,Mumbai,10.22,43,20.66,1002.53,5,93.89,0.7145035219494864
893853,Pune,1.71,3,16.2,1009.58,0,135.5,0.6380140525626837
253852,Pune,5.17,0,15.1,1010.51,0,112.15,0.5129225100855013
792984,Ahmedabad,-5.3,20,17.72,1011.02,2,94.6,0.5637618054062924
256464,Pune,8.31,5,18.16,1013.57,1,124.91,0.6063646678241151
574978,Pune,2.12,0,14.78,1011.94,1,154.4,0.7107324497666839
657062,Ahmedabad,6.21,17,23.3,1008.93,3,66.98,0.4237158302373511
405663,Ahmedabad,15.78,13,13.5,1014.52,4,109.56,0.5986797636134744
508926,Delhi,-8.88,14,12.09,1004.23,0,71.48,0.4123069230566978
745474,Hyderabad,-2.68,11,8.02,1011.13,0,76.88,0.41870533498438467
706005,Ahmedabad,3.86,19,14.91,1007.89,1,96.57,0.5621359975778271
568881,Lucknow,4.09,2,11.69,1011.72,0,113.74,0.5323955690853438
305171,Hyderabad,-1.27,6,16.72,1008.12,0,87.39,0.43628878126069426
315651,Ahmedabad,3.34,9,16.89,1009.49,3,95.59,0.5058092980374823
814622,Delhi,-28.33,7,17.94,1001.59,0,77.66,0.39786826931492597
431976,Bengaluru,7.14,3,21.0,1010.53,1,75.02,0.3659982995367946
414295,Ahmedabad,-2.63,15,13.39,1009.11,2,56.12,0.35728794696954175
697978,Bengaluru,14.35,4,16.09,1010.11,2,124.14,0.6013032068462681
932932,Delhi,1.13,2,18.16,1007.52,0,121.23,0.5666852877092701
812569,Kolkata,0.51,7,17.79,1013.66,0,129.18,0.6335232480190268
419343,Kolkata,-2.96,4,17.73,1006.98,0,118.3,0.5654418903438594
555844,Lucknow,0.47,8,16.18,1007.79,0,92.7,0.4727551778747078
852658,Kolkata,12.07,5,14.32,1007.63,3,82.84,0.4231070179069965
460987,Jaipur,16.84,6,19.17,1000.99,1,78.82,0.40168137116785996
193624,Mumbai,-9.65,37,22.4,1009.64,5,97.05,0.6923867772261525
711033,Delhi,2.73,0,16.99,1009.99,0,100.2,0.45827676418498664
108513,Mumbai,19.99,44,17.96,1006.76,7,111.7,0.8112248518127747
741194,Mumbai,18.55,39,22.31,1004.94,7,85.83,0.6623910356353606
635218,Ahmedabad,-15.91,12,10.0,1006.8,0,94.49,0.5053377258813556
523831,Pune,-4.97,2,15.56,1011.43,0,80.56,0.38066266695476597
988811,Kolkata,7.13,4,14.51,1009.99,0,82.43,0.4014222787006288
233751,Mumbai,-7.7,44,15.41,1004.02,6,130.6,0.8930958366357158
993916,Mumbai,0.88,40,22.4,1008.1,6,116.82,0.8056560902404244
408474,Pune,-15.89,6,12.48,1008.15,1,139.0,0.6768992491674963
165442,Pune,12.47,0,14.4,1010.23,0,106.58,0.4874539872603648
487158,Chennai,14.42,11,16.94,1007.73,7,96.62,0.5410256435907369
675547,Delhi,2.89,0,13.78,1007.79,0,96.04,0.4392750261084941
155708,Ahmedabad,9.21,14,14.24,1009.53,4,81.55,0.4766337852480963
100884,Ahmedabad,2.29,11,19.61,1006.01,3,128.95,0.6705750848435361
837520,Hyderabad,0.7,2,13.98,1012.42,0,95.55,0.4491919687901828
687234,Delhi,0.57,0,11.99,1007.71,1,112.6,0.5195744816773368
960622,Jaipur,17.06,3,16.35,1008.74,4,94.3,0.46787537776916893
476695,Mumbai,2.81,44,21.54,1008.55,4,123.38,0.8509182743077329
215027,Ahmedabad,-4.24,13,12.42,1011.77,3,117.23,0.6291534217559989
395917,Bengaluru,-1.53,0,16.38,1008.62,5,97.84,0.47036934758920423
132699,Chennai,5.7,14,17.38,1009.79,4,107.44,0.5950746157480893
346668,Lucknow,-5.16,2,16.23,1007.63,0,114.86,0.5375252598021634
552686,Ahmedabad,0.6,11,14.67,1011.54,4,48.23,0.30597462866130787
836333,Mumbai,6.4,41,22.74,1003.23,5,101.45,0.7369155800722412
718831,Hyderabad,8.66,3,18.25,1006.77,0,64.38,0.31275515989531877
513420,Mumbai,4.48,35,17.18,1008.0,5,119.96,0.7849537972282593
755584,Pune,5.52,2,15.57,1008.77,0,124.17,0.5801260667274647
433580,Jaipur,-0.7,0,15.92,1012.22,3,86.79,0.4106671212206221
846348,Ahmedabad,-16.22,10,13.22,1012.32,0,81.08,0.43179900366861024
501384,Ahmedabad,11.93,10,17.87,1005.54,1,95.86,0.5039702243294869
525756,Mumbai,-15.16,40,19.67,1008.61,4,105.87,0.7464505959334667
500099,Pune,5.08,17,12.52,1009.27,1,84.88,0.4964693983950127
556329,Pune,-1.55,5,15.52,1013.32,3,95.98,0.48317903185920885
671598,Bengaluru,-9.98,3,19.76,1014.21,0,88.63,0.4236566649926377
321476,Chennai,6.54,7,15.72,1015.75,6,87.9,0.47215760505289145
794668,Hyderabad,9.13,0,10.54,1014.87,0,103.31,0.47251279155185666
281833,Mumbai,12.7,45,21.46,1007.65,3,95.42,0.7245710483057314
597938,Pune,-5.82,1,20.04,1011.38,0,117.47,0.5433605701906504
245824,Delhi,-4.55,2,18.9,1008.0,0,79.15,0.3742010139960775
297370,Delhi,-8.38,3,16.61,1008.02,3,91.36,0.44987487303581897
682401,Kolkata,12.99,5,13.99,1009.42,0,115.03,0.55658125658665
503277,Delhi,-8.17,0,15.32,1009.04,0,110.95,0.5074658329289011
984293,Bengaluru,-19.09,10,23.46,1013.45,0,76.99,0.41313168931512756
477789,Lucknow,-0.98,13,15.69,1003.8,0,87.67,0.48024193637910667
980764,Jaipur,12.69,3,18.45,1008.79,2,134.38,0.6420553782709308
537503,Ahmedabad,-3.96,12,11.16,1005.1,2,91.47,0.5006688970612069
261760,Kolkata,-3.54,4,16.62,1016.46,2,105.4,0.5155888013872338
402483,Chennai,-22.01,24,17.73,1008.14,2,62.23,0.44013581247084976
802615,Hyderabad,13.46,0,19.43,1014.8,2,83.32,0.390219958431406
231647,Bengaluru,-15.41,6,19.09,1004.92,0,93.61,0.4647510195718425
240800,Ahmedabad,-18.28,24,15.13,1011.25,3,116.48,0.6928253192290519
112166,Delhi,16.42,7,17.11,1008.61,2,104.01,0.5275405508310256
175231,Pune,-7.71,14,22.06,1003.22,0,87.52,0.48568111168002037
779885,Bengaluru,-17.7,8,21.01,1018.26,0,101.66,0.5137485820430467
116470,Lucknow,-13.38,9,15.57,1008.48,0,77.02,0.40716578847043394
250990,Chennai,8.5,14,17.52,1007.17,6,111.1,0.6209308182824728
